index,0,1,2,3,4,5,6,7,label
3611,38,0.907656782644059,0.6842105263157895,29.19736842105263,0.02631578947368421,0.6842105263157895,0.15789473684210525,0.02631578947368421,0
8031,121,1.011025501027409,0.32231404958677684,31.91322314049587,0.008264462809917356,0.33884297520661155,0.4628099173553719,0.024793388429752067,0
3401,39,1.4940920973984226,0.5897435897435898,39.58974358974359,0.02564102564102564,0.5897435897435898,0.2564102564102564,0.02564102564102564,0
7865,118,0.9190152071839537,0.3813559322033898,30.576271186440678,0.00847457627118644,0.23728813559322035,0.4745762711864407,0.025423728813559324,0
7262,140,0.864940249900709,0.29285714285714287,30.960714285714285,0.007142857142857143,0.2714285714285714,0.4714285714285714,0.02142857142857143,0
8406,133,0.8605346936668447,0.3082706766917293,30.406015037593985,0.007518796992481203,0.3233082706766917,0.43609022556390975,0.03007518796992481,0
9437,124,0.8721988128581907,0.27419354838709675,30.713709677419356,0.008064516129032258,0.2903225806451613,0.4435483870967742,0.024193548387096774,0
9226,137,0.8621031715333801,0.31386861313868614,29.963503649635037,0.0072992700729927005,0.3284671532846715,0.45985401459854014,0.021897810218978103,0
9074,114,1.2678314197496119,0.2982456140350877,37.31140350877193,0.008771929824561403,0.3157894736842105,0.38596491228070173,0.02631578947368421,0
1304,123,1.0637722782730035,0.34146341463414637,33.34552845528455,0.008130081300813009,0.35772357723577236,0.4634146341463415,0.024390243902439025,0
2078,168,0.7588864351666137,0.40476190476190477,28.12202380952381,0.005952380952380952,0.24404761904761904,0.49404761904761907,0.023809523809523808,0
852,198,0.6534506948481671,0.43434343434343436,26.5,0.005050505050505051,0.24242424242424243,0.5505050505050505,0.020202020202020204,0
9047,147,0.8552789335136075,0.3401360544217687,29.982993197278912,0.006802721088435374,0.3129251700680272,0.4557823129251701,0.02040816326530612,0
2204,124,1.1296434142728775,0.3467741935483871,33.57661290322581,0.008064516129032258,0.3629032258064516,0.4112903225806452,0.024193548387096774,0
2144,130,0.8181936244407585,0.33076923076923076,29.376923076923077,0.007692307692307693,0.3076923076923077,0.46153846153846156,0.023076923076923078,0
2508,122,1.135165447593005,0.319672131147541,35.114754098360656,0.00819672131147541,0.3360655737704918,0.4262295081967213,0.02459016393442623,0
3415,109,1.18476626391731,0.3669724770642202,33.91743119266055,0.009174311926605505,0.3302752293577982,0.46788990825688076,0.027522935779816515,0
2851,40,1.3744775731029835,0.65,38.1,0.025,0.65,0.2,0.025,0
7080,125,0.7588062419761105,0.344,27.676,0.008,0.36,0.448,0.024,0
6692,142,0.8290738152488122,0.2887323943661972,30.204225352112676,0.007042253521126761,0.28169014084507044,0.4859154929577465,0.02112676056338028,0
3835,215,0.6158448501572379,0.39069767441860465,26.748837209302327,0.004651162790697674,0.2,0.5069767441860465,0.018604651162790697,0
413,140,0.7453924093372724,0.29285714285714287,28.65357142857143,0.007142857142857143,0.3,0.4642857142857143,0.02142857142857143,0
1330,143,1.462349073980899,0.2097902097902098,39.67832167832168,0.02097902097902098,0.3146853146853147,0.11188811188811189,0.0,0
4493,42,0.8495177320931859,0.5714285714285714,29.928571428571427,0.023809523809523808,0.5714285714285714,0.2857142857142857,0.023809523809523808,0
6959,114,0.899990202881904,0.3333333333333333,31.00438596491228,0.008771929824561403,0.2719298245614035,0.43859649122807015,0.02631578947368421,0
1070,152,0.960018964412379,0.4605263157894737,31.710526315789473,0.006578947368421052,0.47368421052631576,0.35526315789473684,0.019736842105263157,0
7069,127,0.9160866302783992,0.33070866141732286,30.562992125984252,0.007874015748031496,0.3464566929133858,0.4015748031496063,0.023622047244094488,0
6710,153,0.7840335300521949,0.3137254901960784,29.098039215686274,0.006535947712418301,0.32679738562091504,0.42483660130718953,0.0196078431372549,0
9405,124,0.8721988128581907,0.27419354838709675,30.713709677419356,0.008064516129032258,0.2903225806451613,0.4435483870967742,0.024193548387096774,0
9644,123,1.0291203503453512,0.36585365853658536,32.16260162601626,0.008130081300813009,0.3821138211382114,0.43089430894308944,0.024390243902439025,0
9936,132,1.0293184796228596,0.32575757575757575,33.128787878787875,0.007575757575757576,0.3409090909090909,0.3939393939393939,0.022727272727272728,0
3866,204,0.6065644078928489,0.4117647058823529,26.49019607843137,0.004901960784313725,0.22058823529411764,0.5,0.0196078431372549,0
2475,111,0.8582494534266792,0.2972972972972973,29.355855855855857,0.009009009009009009,0.3153153153153153,0.38738738738738737,0.02702702702702703,0
7444,167,0.8808572089487599,0.4550898203592814,29.550898203592816,0.005988023952095809,0.46706586826347307,0.3592814371257485,0.017964071856287425,0
5545,40,1.061573262436865,0.625,33.2375,0.025,0.625,0.225,0.025,0
3657,39,1.4940920973984226,0.5897435897435898,39.58974358974359,0.02564102564102564,0.5897435897435898,0.2564102564102564,0.02564102564102564,0
4932,40,1.531322810418664,0.65,40.775,0.025,0.65,0.2,0.025,0
8305,45,1.3556797164955536,0.6666666666666666,37.72222222222222,0.022222222222222223,0.6666666666666666,0.2,0.022222222222222223,0
2539,136,0.7177568514820037,0.3382352941176471,27.856617647058822,0.007352941176470588,0.35294117647058826,0.41911764705882354,0.022058823529411766,0
5108,193,0.7938986989010907,0.39378238341968913,29.580310880829014,0.0051813471502590676,0.19170984455958548,0.48186528497409326,0.02072538860103627,0
7816,126,0.8785724548392733,0.30158730158730157,30.765873015873016,0.007936507936507936,0.29365079365079366,0.42063492063492064,0.023809523809523808,0
2230,122,0.9661464708709914,0.28688524590163933,32.69672131147541,0.00819672131147541,0.30327868852459017,0.45901639344262296,0.02459016393442623,0
2404,176,0.93123560857834,0.42045454545454547,32.17897727272727,0.005681818181818182,0.23863636363636365,0.4943181818181818,0.022727272727272728,0
4390,44,1.4490898227582298,0.5909090909090909,39.56818181818182,0.022727272727272728,0.5909090909090909,0.2727272727272727,0.022727272727272728,0
4334,45,1.2026951078537433,0.6,34.94444444444444,0.022222222222222223,0.6,0.26666666666666666,0.022222222222222223,0
7601,143,1.053442315477925,0.32867132867132864,33.39510489510489,0.006993006993006993,0.34265734265734266,0.43356643356643354,0.02097902097902098,0
9661,119,1.1826419292542967,0.35294117647058826,35.319327731092436,0.008403361344537815,0.3697478991596639,0.44537815126050423,0.025210084033613446,0
4604,109,1.2285122523572327,0.3211009174311927,35.24311926605505,0.009174311926605505,0.3394495412844037,0.43119266055045874,0.027522935779816515,0
2330,128,1.1353686711069195,0.3828125,34.5078125,0.0078125,0.3984375,0.40625,0.0234375,0
7056,182,0.605185458242425,0.34065934065934067,26.917582417582416,0.005494505494505495,0.2087912087912088,0.41208791208791207,0.02197802197802198,0
2275,123,1.1828252567230155,0.34146341463414637,35.55691056910569,0.008130081300813009,0.35772357723577236,0.43902439024390244,0.024390243902439025,0
4980,40,1.531322810418664,0.65,40.775,0.025,0.65,0.2,0.025,0
8776,126,0.8785724548392733,0.30158730158730157,30.765873015873016,0.007936507936507936,0.29365079365079366,0.42063492063492064,0.023809523809523808,0
6443,39,1.4709289228659495,0.5897435897435898,40.15384615384615,0.02564102564102564,0.5897435897435898,0.2564102564102564,0.02564102564102564,0
3030,123,1.0620253565839954,0.3333333333333333,33.02845528455285,0.008130081300813009,0.3170731707317073,0.4146341463414634,0.024390243902439025,0
6623,114,0.899990202881904,0.3333333333333333,31.00438596491228,0.008771929824561403,0.2719298245614035,0.43859649122807015,0.02631578947368421,0
5870,40,0.8638497577432679,0.65,29.05,0.025,0.65,0.225,0.025,0
9760,132,1.0293184796228596,0.32575757575757575,33.128787878787875,0.007575757575757576,0.3409090909090909,0.3939393939393939,0.022727272727272728,0
1477,108,1.0250881024335892,0.2962962962962963,33.032407407407405,0.009259259259259259,0.3148148148148148,0.4074074074074074,0.027777777777777776,0
7527,46,0.7604943422317265,0.6086956521739131,28.217391304347824,0.021739130434782608,0.6086956521739131,0.2608695652173913,0.021739130434782608,0
3807,131,0.8186460618204502,0.32061068702290074,29.454198473282442,0.007633587786259542,0.33587786259541985,0.40458015267175573,0.022900763358778626,0
5980,30,1.4540612217898352,0.6333333333333333,38.333333333333336,0.03333333333333333,0.6333333333333333,0.16666666666666666,0.03333333333333333,0
4472,45,1.639565159667474,0.6,43.022222222222226,0.022222222222222223,0.6,0.26666666666666666,0.022222222222222223,0
2962,122,1.0393271368770562,0.30327868852459017,33.07377049180328,0.00819672131147541,0.3114754098360656,0.4262295081967213,0.02459016393442623,0
1996,124,1.1296434142728775,0.3467741935483871,33.57661290322581,0.008064516129032258,0.3629032258064516,0.4112903225806452,0.024193548387096774,0
7963,125,1.0660105128993431,0.328,33.348,0.008,0.304,0.48,0.024,0
9401,41,1.2747696734441092,0.5609756097560976,37.19512195121951,0.024390243902439025,0.5609756097560976,0.2926829268292683,0.024390243902439025,0
2034,116,1.246206211523368,0.35344827586206895,35.689655172413794,0.008620689655172414,0.3706896551724138,0.4482758620689655,0.02586206896551724,0
2787,40,1.3744775731029835,0.65,38.1,0.025,0.65,0.2,0.025,0
9741,119,1.1826419292542967,0.35294117647058826,35.319327731092436,0.008403361344537815,0.3697478991596639,0.44537815126050423,0.025210084033613446,0
134,123,1.270535313632481,0.3333333333333333,36.99186991869919,0.008130081300813009,0.2682926829268293,0.44715447154471544,0.024390243902439025,0
7071,122,1.2129704328761481,0.29508196721311475,36.40163934426229,0.00819672131147541,0.29508196721311475,0.5245901639344263,0.02459016393442623,0
1460,131,0.8903113137278768,0.33587786259541985,30.232824427480917,0.007633587786259542,0.3511450381679389,0.4961832061068702,0.022900763358778626,0
9132,135,0.8772642492117187,0.2814814814814815,31.022222222222222,0.007407407407407408,0.2962962962962963,0.4444444444444444,0.022222222222222223,0
610,36,1.3969906338446767,0.6944444444444444,38.06944444444444,0.027777777777777776,0.6944444444444444,0.1388888888888889,0.027777777777777776,0
900,198,0.6534506948481671,0.43434343434343436,26.5,0.005050505050505051,0.24242424242424243,0.5505050505050505,0.020202020202020204,0
9018,137,0.8621031715333801,0.31386861313868614,29.963503649635037,0.0072992700729927005,0.3284671532846715,0.45985401459854014,0.021897810218978103,0
5103,129,0.9606683624233492,0.3488372093023256,31.717054263565892,0.007751937984496124,0.3643410852713178,0.4108527131782946,0.023255813953488372,0
6738,42,1.6696865100560399,0.5952380952380952,42.55952380952381,0.023809523809523808,0.5952380952380952,0.2619047619047619,0.023809523809523808,0
3015,128,1.0248091791416654,0.2890625,33.70703125,0.0078125,0.3046875,0.4921875,0.0234375,0
2395,111,0.8582494534266792,0.2972972972972973,29.355855855855857,0.009009009009009009,0.3153153153153153,0.38738738738738737,0.02702702702702703,0
7513,118,1.2236971338304148,0.3220338983050847,35.847457627118644,0.00847457627118644,0.3389830508474576,0.4491525423728814,0.025423728813559324,0
1273,33,2.330078806246741,0.6666666666666666,53.45454545454545,0.030303030303030304,0.6666666666666666,0.15151515151515152,0.030303030303030304,0
8190,140,0.7185785162243233,0.2785714285714286,28.589285714285715,0.007142857142857143,0.29285714285714287,0.45714285714285713,0.02142857142857143,0
2337,130,0.8285586471707818,0.3153846153846154,29.546153846153846,0.007692307692307693,0.2692307692307692,0.4307692307692308,0.023076923076923078,0
9902,118,1.1054040920690171,0.3220338983050847,33.3728813559322,0.00847457627118644,0.3389830508474576,0.4830508474576271,0.025423728813559324,0
7197,127,0.9160866302783992,0.33070866141732286,30.562992125984252,0.007874015748031496,0.3464566929133858,0.4015748031496063,0.023622047244094488,0
9609,119,1.1826419292542967,0.35294117647058826,35.319327731092436,0.008403361344537815,0.3697478991596639,0.44537815126050423,0.025210084033613446,0
4441,44,1.384597591271617,0.6136363636363636,38.97727272727273,0.022727272727272728,0.6136363636363636,0.25,0.022727272727272728,0
3075,40,1.3744775731029835,0.65,38.1,0.025,0.65,0.2,0.025,0
1576,123,1.0637722782730035,0.34146341463414637,33.34552845528455,0.008130081300813009,0.35772357723577236,0.4634146341463415,0.024390243902439025,0
6452,142,0.8290738152488122,0.2887323943661972,30.204225352112676,0.007042253521126761,0.28169014084507044,0.4859154929577465,0.02112676056338028,0
8036,123,0.7806254489453345,0.3170731707317073,28.422764227642276,0.008130081300813009,0.3333333333333333,0.5040650406504065,0.024390243902439025,0
7529,118,1.2236971338304148,0.3220338983050847,35.847457627118644,0.00847457627118644,0.3389830508474576,0.4491525423728814,0.025423728813559324,0
9327,40,1.7409185887529681,0.575,43.7125,0.025,0.575,0.275,0.025,0
2597,128,0.678022606665989,0.3046875,27.0625,0.0078125,0.3203125,0.3828125,0.0234375,0
3376,126,1.2201048913238763,0.30952380952380953,35.86507936507937,0.007936507936507936,0.30952380952380953,0.48412698412698413,0.023809523809523808,0
6013,132,0.8768572101632218,0.3333333333333333,30.147727272727273,0.007575757575757576,0.3484848484848485,0.42424242424242425,0.022727272727272728,0
881,125,0.844058827548644,0.336,29.824,0.008,0.28,0.456,0.024,0
9167,42,1.3592561911755388,0.5476190476190477,39.023809523809526,0.023809523809523808,0.5476190476190477,0.30952380952380953,0.023809523809523808,0
7745,143,1.053442315477925,0.32867132867132864,33.39510489510489,0.006993006993006993,0.34265734265734266,0.43356643356643354,0.02097902097902098,0
3305,39,1.4940920973984226,0.5897435897435898,39.58974358974359,0.02564102564102564,0.5897435897435898,0.28205128205128205,0.02564102564102564,0
1471,134,0.9686537607364962,0.3208955223880597,32.14179104477612,0.007462686567164179,0.3358208955223881,0.39552238805970147,0.022388059701492536,0
5032,140,1.0350304825083545,0.3357142857142857,32.675,0.007142857142857143,0.35,0.40714285714285714,0.02142857142857143,0
3424,126,1.2201048913238763,0.30952380952380953,35.86507936507937,0.007936507936507936,0.30952380952380953,0.48412698412698413,0.023809523809523808,0
2242,116,1.246206211523368,0.35344827586206895,35.689655172413794,0.008620689655172414,0.3706896551724138,0.4482758620689655,0.02586206896551724,0
8021,159,0.7782302612842281,0.4025157232704403,28.871069182389938,0.006289308176100629,0.41509433962264153,0.4276729559748428,0.018867924528301886,0
8333,128,1.1080158941494396,0.3046875,34.8203125,0.0078125,0.28125,0.4609375,0.0234375,0
5632,129,0.8530053272331882,0.35658914728682173,29.968992248062015,0.007751937984496124,0.2713178294573643,0.4883720930232558,0.023255813953488372,0
9602,43,1.5696781269642606,0.5581395348837209,41.19767441860465,0.023255813953488372,0.5581395348837209,0.3023255813953488,0.023255813953488372,0
5587,162,0.8372594555832217,0.41975308641975306,30.487654320987655,0.006172839506172839,0.2345679012345679,0.5617283950617284,0.024691358024691357,0
7501,112,1.0917464051540071,0.36607142857142855,32.674107142857146,0.008928571428571428,0.38392857142857145,0.41964285714285715,0.026785714285714284,0
2600,109,1.0890714694043107,0.3211009174311927,34.03669724770642,0.009174311926605505,0.3394495412844037,0.46788990825688076,0.03669724770642202,0
6191,39,1.3413645481392291,0.6153846153846154,37.11538461538461,0.02564102564102564,0.6153846153846154,0.23076923076923078,0.02564102564102564,0
166,123,1.270535313632481,0.3333333333333333,36.99186991869919,0.008130081300813009,0.2682926829268293,0.44715447154471544,0.024390243902439025,0
1519,134,0.9686537607364962,0.3208955223880597,32.14179104477612,0.007462686567164179,0.3358208955223881,0.39552238805970147,0.022388059701492536,0
3344,126,1.2201048913238763,0.30952380952380953,35.86507936507937,0.007936507936507936,0.30952380952380953,0.48412698412698413,0.023809523809523808,0
6479,114,0.899990202881904,0.3333333333333333,31.00438596491228,0.008771929824561403,0.2719298245614035,0.43859649122807015,0.02631578947368421,0
4287,142,0.8895097827640619,0.33098591549295775,30.0,0.007042253521126761,0.34507042253521125,0.45774647887323944,0.02112676056338028,0
942,152,0.960018964412379,0.4605263157894737,31.710526315789473,0.006578947368421052,0.47368421052631576,0.35526315789473684,0.019736842105263157,0
77,140,0.7453924093372724,0.29285714285714287,28.65357142857143,0.007142857142857143,0.3,0.4642857142857143,0.02142857142857143,0
6672,40,1.3017958710946334,0.65,36.7125,0.025,0.65,0.2,0.025,0
3335,109,1.18476626391731,0.3669724770642202,33.91743119266055,0.009174311926605505,0.3302752293577982,0.46788990825688076,0.027522935779816515,0
5447,109,1.0407398223960915,0.3211009174311927,33.22935779816514,0.009174311926605505,0.3394495412844037,0.41284403669724773,0.027522935779816515,0
2402,116,1.246206211523368,0.35344827586206895,35.689655172413794,0.008620689655172414,0.3706896551724138,0.4482758620689655,0.02586206896551724,0
4088,147,0.8234111235207217,0.2925170068027211,29.357142857142858,0.006802721088435374,0.30612244897959184,0.43537414965986393,0.02040816326530612,0
3237,38,1.7250511613145048,0.5789473684210527,44.06578947368421,0.02631578947368421,0.5789473684210527,0.2894736842105263,0.02631578947368421,0
7327,122,1.2129704328761481,0.29508196721311475,36.40163934426229,0.00819672131147541,0.29508196721311475,0.5245901639344263,0.02459016393442623,0
858,140,0.8388531422433606,0.30714285714285716,29.82857142857143,0.007142857142857143,0.32142857142857145,0.4357142857142857,0.02142857142857143,0
6522,166,0.7331505939026085,0.3614457831325301,28.451807228915662,0.006024096385542169,0.37349397590361444,0.40963855421686746,0.018072289156626505,0
971,138,1.1361872500741028,0.2971014492753623,34.88768115942029,0.007246376811594203,0.3115942028985507,0.41304347826086957,0.021739130434782608,0
2466,116,1.246206211523368,0.35344827586206895,35.689655172413794,0.008620689655172414,0.3706896551724138,0.4482758620689655,0.02586206896551724,0
3562,123,0.9560422488696159,0.3333333333333333,31.357723577235774,0.008130081300813009,0.34959349593495936,0.3983739837398374,0.024390243902439025,0
9299,39,1.3399652998839762,0.6923076923076923,36.35897435897436,0.02564102564102564,0.6923076923076923,0.15384615384615385,0.02564102564102564,0
2489,181,0.7474294408954559,0.3867403314917127,29.03867403314917,0.0055248618784530384,0.24861878453038674,0.48066298342541436,0.022099447513812154,0
1027,123,1.1117407318361106,0.34959349593495936,34.39430894308943,0.008130081300813009,0.36585365853658536,0.43902439024390244,0.024390243902439025,0
7645,127,0.9160866302783992,0.33070866141732286,30.562992125984252,0.007874015748031496,0.3464566929133858,0.4015748031496063,0.023622047244094488,0
8505,139,0.7315393878257135,0.2949640287769784,28.41726618705036,0.007194244604316547,0.30935251798561153,0.4244604316546763,0.02158273381294964,0
5230,188,0.6889750798342541,0.40425531914893614,27.38563829787234,0.005319148936170213,0.1702127659574468,0.526595744680851,0.026595744680851064,0
5958,141,1.0755067240389702,0.3120567375886525,33.716312056737586,0.0070921985815602835,0.3262411347517731,0.4397163120567376,0.02127659574468085,0
1013,154,0.7052596960664429,0.2922077922077922,27.782467532467532,0.006493506493506494,0.3051948051948052,0.4675324675324675,0.01948051948051948,0
8125,129,0.8103634700280608,0.27906976744186046,29.813953488372093,0.007751937984496124,0.29457364341085274,0.4728682170542636,0.023255813953488372,0
565,132,0.861375743774883,0.3333333333333333,30.185606060606062,0.007575757575757576,0.3484848484848485,0.44696969696969696,0.022727272727272728,0
8029,129,0.8103634700280608,0.27906976744186046,29.813953488372093,0.007751937984496124,0.29457364341085274,0.4728682170542636,0.023255813953488372,0
8764,128,0.9296936922743199,0.2734375,31.6484375,0.0078125,0.2578125,0.453125,0.0234375,0
2772,39,1.4549116933681092,0.6410256410256411,39.217948717948715,0.02564102564102564,0.6410256410256411,0.23076923076923078,0.02564102564102564,0
4697,44,1.384597591271617,0.6136363636363636,38.97727272727273,0.022727272727272728,0.6136363636363636,0.25,0.022727272727272728,0
3614,136,0.9139659268502743,0.2867647058823529,30.985294117647058,0.007352941176470588,0.3014705882352941,0.4485294117647059,0.022058823529411766,0
590,124,0.794314811641751,0.3225806451612903,28.447580645161292,0.008064516129032258,0.3387096774193548,0.47580645161290325,0.024193548387096774,0
2861,117,1.2665504416684887,0.3333333333333333,36.52564102564103,0.008547008547008548,0.3504273504273504,0.42735042735042733,0.02564102564102564,0
2619,118,1.3464346859693914,0.3559322033898305,37.48728813559322,0.00847457627118644,0.3050847457627119,0.4745762711864407,0.025423728813559324,0
2665,40,1.809258560232506,0.65,45.2875,0.025,0.65,0.2,0.025,0
9985,141,0.9164185453716426,0.2978723404255319,31.340425531914892,0.0070921985815602835,0.3120567375886525,0.46099290780141844,0.02127659574468085,0
8398,140,0.7185785162243233,0.2785714285714286,28.589285714285715,0.007142857142857143,0.29285714285714287,0.45714285714285713,0.02857142857142857,0
7562,112,1.1222052099882283,0.3482142857142857,33.455357142857146,0.008928571428571428,0.3392857142857143,0.4732142857142857,0.026785714285714284,0
8676,123,0.7806254489453345,0.3170731707317073,28.422764227642276,0.008130081300813009,0.3333333333333333,0.5040650406504065,0.024390243902439025,0
321,149,1.1888607037623837,0.40268456375838924,35.95637583892618,0.006711409395973154,0.4161073825503356,0.40268456375838924,0.020134228187919462,0
4336,109,1.2285122523572327,0.3211009174311927,35.24311926605505,0.009174311926605505,0.3394495412844037,0.43119266055045874,0.027522935779816515,0
8309,114,1.0125826865608825,0.3333333333333333,32.78508771929825,0.008771929824561403,0.2631578947368421,0.45614035087719296,0.02631578947368421,0
7896,126,0.8785724548392733,0.30158730158730157,30.765873015873016,0.007936507936507936,0.29365079365079366,0.42063492063492064,0.023809523809523808,0
5783,39,1.9181925653052165,0.6923076923076923,46.84615384615385,0.02564102564102564,0.6923076923076923,0.15384615384615385,0.02564102564102564,0
9837,119,1.1826419292542967,0.35294117647058826,35.319327731092436,0.008403361344537815,0.3697478991596639,0.44537815126050423,0.025210084033613446,0
2652,120,1.2804497720612105,0.3416666666666667,36.6125,0.008333333333333333,0.2833333333333333,0.5083333333333333,0.025,0
2177,130,0.8285586471707818,0.3153846153846154,29.546153846153846,0.007692307692307693,0.2692307692307692,0.4307692307692308,0.023076923076923078,0
4835,43,0.9815115777596269,0.5813953488372093,31.953488372093023,0.023255813953488372,0.5813953488372093,0.27906976744186046,0.023255813953488372,0
8291,131,0.6881305031723487,0.3282442748091603,27.02671755725191,0.007633587786259542,0.3435114503816794,0.48854961832061067,0.022900763358778626,0
4873,44,1.384597591271617,0.6136363636363636,38.97727272727273,0.022727272727272728,0.6136363636363636,0.25,0.022727272727272728,0
7518,115,0.933235877616502,0.3217391304347826,31.14782608695652,0.008695652173913044,0.3391304347826087,0.391304347826087,0.02608695652173913,0
996,198,0.6534506948481671,0.43434343434343436,26.5,0.005050505050505051,0.24242424242424243,0.5505050505050505,0.020202020202020204,0
5803,116,1.1527609350086991,0.33620689655172414,34.37931034482759,0.008620689655172414,0.35344827586206895,0.43103448275862066,0.02586206896551724,0
5765,43,1.75482388360525,0.5813953488372093,44.56976744186046,0.023255813953488372,0.5813953488372093,0.27906976744186046,0.023255813953488372,0
6571,39,1.4709289228659495,0.5897435897435898,40.15384615384615,0.02564102564102564,0.5897435897435898,0.2564102564102564,0.02564102564102564,0
1315,145,0.9831355938517118,0.3724137931034483,32.775862068965516,0.006896551724137931,0.38620689655172413,0.3724137931034483,0.020689655172413793,0
7385,112,1.0917464051540071,0.36607142857142855,32.674107142857146,0.008928571428571428,0.38392857142857145,0.41964285714285715,0.026785714285714284,0
2397,131,1.0639240106318244,0.3435114503816794,33.62977099236641,0.007633587786259542,0.35877862595419846,0.4198473282442748,0.022900763358778626,0
1403,140,0.9371196069310603,0.3357142857142857,30.985714285714284,0.007142857142857143,0.35,0.42142857142857143,0.02857142857142857,0
8429,128,1.1080158941494396,0.3046875,34.8203125,0.0078125,0.28125,0.4609375,0.0234375,0
2976,134,0.9513665412738362,0.3358208955223881,31.526119402985074,0.007462686567164179,0.27611940298507465,0.5149253731343284,0.022388059701492536,0
7165,127,0.9160866302783992,0.33070866141732286,30.562992125984252,0.007874015748031496,0.3464566929133858,0.4015748031496063,0.023622047244094488,0
4521,44,1.384597591271617,0.6136363636363636,38.97727272727273,0.022727272727272728,0.6136363636363636,0.25,0.022727272727272728,0
4810,143,0.9092277563105934,0.3076923076923077,31.244755244755243,0.006993006993006993,0.3006993006993007,0.4755244755244755,0.02097902097902098,0
7171,46,0.7604943422317265,0.6086956521739131,28.217391304347824,0.021739130434782608,0.6086956521739131,0.2608695652173913,0.021739130434782608,0
5334,129,0.9183095719851976,0.34108527131782945,30.329457364341085,0.007751937984496124,0.34108527131782945,0.4728682170542636,0.023255813953488372,0
2005,179,0.857101585348302,0.5139664804469274,29.575418994413408,0.00558659217877095,0.18994413407821228,0.5921787709497207,0.0223463687150838,0
1828,131,0.8903113137278768,0.33587786259541985,30.232824427480917,0.007633587786259542,0.3511450381679389,0.4961832061068702,0.022900763358778626,0
3787,38,0.907656782644059,0.6842105263157895,29.19736842105263,0.02631578947368421,0.6842105263157895,0.18421052631578946,0.02631578947368421,0
