,type,wg_size,attempt,wg_idx,true_val,exec_time,makespan,peak_resource_usage
1178,basic,30,1,109,38,74.59142017364502,38,97
1179,our,30,1,109,38,74.82220506668091,38,96
1180,basic,30,1,110,47,72.48520874977112,47,126
1181,our,30,1,110,47,73.60800814628601,47,126
1182,basic,30,1,111,46,73.7828278541565,46,129
1183,our,30,1,111,46,73.91578316688538,46,129
1184,basic,30,1,112,37,74.22191548347473,37,146
1185,our,30,1,112,37,73.72976040840149,37,146
1186,basic,30,1,113,63,72.80863118171692,63,150
1187,our,30,1,113,63,73.31020212173462,63,150
1188,basic,30,1,114,47,73.07683658599854,47,176
1189,our,30,1,114,47,73.94567346572876,47,176
1190,basic,30,1,115,53,72.85502624511719,53,103
1191,our,30,1,115,53,72.47297239303589,53,103
1192,basic,30,1,116,55,128.0140700340271,55,142
1193,our,30,1,116,55,129.72739338874817,55,142
1194,basic,30,1,117,35,131.45955419540405,35,219
1195,our,30,1,117,35,132.37977123260498,35,219
1196,basic,30,1,118,52,129.10336804389954,52,136
1197,our,30,1,118,52,130.70515298843384,52,136
1198,basic,30,1,119,57,128.37064957618713,57,151
1199,our,30,1,119,57,129.6470878124237,57,151
1200,basic,30,1,120,58,75.21581387519836,60,73
1201,our,30,1,120,58,73.39738512039185,60,73
1202,basic,30,1,121,62,73.2709276676178,63,66
1203,our,30,1,121,62,72.73668169975281,62,65
1204,basic,30,1,122,76,72.49514412879944,80,64
1205,our,30,1,122,76,72.95464134216309,76,64
1206,basic,30,1,123,72,72.43633198738098,73,65
1207,our,30,1,123,72,73.3773021697998,73,66
1208,basic,30,1,124,67,128.6009259223938,69,72
1209,our,30,1,124,67,129.70890641212463,68,73
1210,basic,30,1,125,64,131.15563416481018,67,75
1211,our,30,1,125,64,130.52480721473694,65,74
1212,basic,30,1,126,77,125.68767070770264,81,65
1213,our,30,1,126,77,127.11820101737976,80,66
1214,basic,30,1,127,106,124.86311388015747,109,61
1215,our,30,1,127,106,124.70632529258728,107,59
1216,basic,30,1,128,71,73.75353503227234,71,66
1217,our,30,1,128,71,74.1169695854187,72,66
1218,basic,30,1,129,64,73.06275296211243,64,64
1219,our,30,1,129,64,73.70015788078308,64,64
1220,basic,30,1,130,50,73.63994717597961,51,93
1221,our,30,1,130,50,74.58045220375061,50,94
1222,basic,30,1,131,53,74.76385045051575,53,88
1223,our,30,1,131,53,75.22953295707703,53,86
1224,basic,30,1,132,58,73.56980919837952,59,99
1225,our,30,1,132,58,74.5868444442749,59,98
1226,basic,30,1,133,50,73.91707301139832,50,92
1227,our,30,1,133,50,89.69158220291138,50,92
1228,basic,30,1,134,52,132.08516931533813,53,106
1229,our,30,1,134,52,131.80404901504517,53,107
1230,basic,30,1,135,35,133.77959632873535,35,117
1231,our,30,1,135,35,133.8476402759552,35,116
1232,basic,30,1,136,50,73.95850276947021,50,102
1233,our,30,1,136,50,73.86987137794495,50,102
1234,basic,30,1,137,54,74.22766447067261,54,107
1235,our,30,1,137,54,91.54020571708679,54,102
1236,basic,30,1,138,46,130.66732358932495,47,92
1237,our,30,1,138,46,133.27458095550537,46,92
1238,basic,30,1,139,61,129.63448929786682,61,97
1239,our,30,1,139,61,130.64195013046265,61,97
1240,basic,30,1,140,46,73.31136274337769,46,126
1241,our,30,1,140,46,73.6924512386322,46,129
1242,basic,30,1,141,47,73.7203893661499,47,143
1243,our,30,1,141,47,73.44208765029907,47,143
1244,basic,30,1,142,48,73.5440764427185,48,111
1245,our,30,1,142,48,73.95900440216064,48,106
1246,basic,30,1,143,48,73.01429080963135,48,148
1247,our,30,1,143,48,73.89657473564148,48,146
1248,basic,30,1,144,58,75.31495141983032,59,101
1249,our,30,1,144,58,75.30738091468811,58,102
1250,basic,30,1,145,67,73.53600597381592,67,111
1251,our,30,1,145,67,74.05990052223206,67,107
1252,basic,30,1,146,47,74.26221442222595,47,109
1253,our,30,1,146,47,74.728098154068,47,111
1254,basic,30,1,147,50,74.43366599082947,50,103
1255,our,30,1,147,50,75.0970401763916,50,105
1256,basic,30,1,148,54,73.77408289909363,54,103
1257,our,30,1,148,54,73.532151222229,54,104
1258,basic,30,1,149,65,71.60003685951233,65,102
1259,our,30,1,149,65,71.96468901634216,65,102
1260,basic,30,1,150,51,72.10851883888245,51,125
1261,our,30,1,150,51,71.64796233177185,51,125
1262,basic,30,1,151,48,72.87173652648926,48,162
1263,our,30,1,151,48,72.88615417480469,48,162
1264,basic,30,1,152,36,73.42134594917297,36,199
1265,our,30,1,152,36,74.20160293579102,36,199
1266,basic,30,1,153,47,89.54543614387512,47,164
1267,our,30,1,153,47,130.0827178955078,47,164
1268,basic,30,1,154,51,129.78645133972168,51,176
1269,our,30,1,154,51,131.31225657463074,51,176
1270,basic,30,1,155,51,129.2342290878296,51,169
1271,our,30,1,155,51,129.90337920188904,51,169
1272,basic,30,1,156,34,131.33713221549988,34,179
1273,our,30,1,156,34,85.12649035453796,34,179
1274,basic,30,1,157,44,73.26679420471191,44,185
1275,our,30,1,157,44,73.03596615791321,44,185
1276,basic,30,1,158,44,71.6824357509613,44,164
1277,our,30,1,158,44,72.99729490280151,44,164
1278,basic,30,1,159,51,72.71181321144104,51,157
1279,our,30,1,159,51,73.44094967842102,51,157
1280,basic,30,1,160,64,73.56958603858948,64,45
1281,our,30,1,160,64,74.0858690738678,64,45
1282,basic,30,1,161,68,72.31218957901001,68,39
1283,our,30,1,161,68,73.35966849327087,68,39
1284,basic,30,1,162,60,119.32632803916931,60,38
1285,our,30,1,162,60,128.79029655456543,60,38
1286,basic,30,1,163,49,130.3618586063385,49,41
1287,our,30,1,163,49,128.720116853714,49,41
1288,basic,30,1,164,47,129.9138560295105,47,42
1289,our,30,1,164,47,129.9865915775299,47,42
1290,basic,30,1,165,63,128.64849972724915,63,39
1291,our,30,1,165,63,128.6781928539276,63,39
1292,basic,30,1,166,57,131.44907069206238,57,39
1293,our,30,1,166,57,130.69558215141296,57,39
1294,basic,30,1,167,61,128.84674453735352,61,42
1295,our,30,1,167,61,129.44480681419373,61,42
1296,basic,30,1,168,48,72.64905142784119,48,41
1297,our,30,1,168,48,73.14718055725098,48,41
1298,basic,30,1,169,66,73.76983213424683,66,38
1299,our,30,1,169,66,73.87606024742126,66,38
1300,basic,30,1,170,53,73.49030208587646,53,45
1301,our,30,1,170,53,73.91837525367737,53,45
1302,basic,30,1,171,55,73.06002283096313,55,46
1303,our,30,1,171,55,73.41650128364563,55,46
1304,basic,30,1,172,56,73.17119097709656,56,40
1305,our,30,1,172,56,73.38669323921204,56,40
1306,basic,30,1,173,70,73.62875556945801,70,45
1307,our,30,1,173,70,73.54351377487183,70,45
1308,basic,30,1,174,52,74.21692943572998,52,53
1309,our,30,1,174,52,74.46964716911316,52,52
1310,basic,30,1,175,62,74.40400886535645,62,51
1311,our,30,1,175,62,75.11862134933472,62,51
1312,basic,30,1,176,48,130.9568154811859,48,43
1313,our,30,1,176,48,130.89474987983704,48,42
1314,basic,30,1,177,52,131.0409812927246,52,41
1315,our,30,1,177,52,132.24999499320984,52,41
1316,basic,30,1,178,47,132.26793718338013,47,43
1317,our,30,1,178,47,132.4347014427185,47,43
1318,basic,30,1,179,49,130.09466910362244,49,46
1319,our,30,1,179,49,130.16663336753845,49,45
1320,basic,30,1,180,40,130.92078304290771,40,67
1321,our,30,1,180,40,130.82928490638733,40,68
1322,basic,30,1,181,58,128.42816519737244,58,47
1323,our,30,1,181,58,130.080011844635,58,47
1324,basic,30,1,182,83,125.1060700416565,83,40
1325,our,30,1,182,83,127.78446650505066,83,40
1326,basic,30,1,183,39,132.3956060409546,39,50
1327,our,30,1,183,39,131.924884557724,39,52
1328,basic,30,1,184,48,132.06107831001282,48,51
1329,our,30,1,184,48,132.8634741306305,48,51
1330,basic,30,1,185,49,130.48590898513794,49,51
1331,our,30,1,185,49,130.79632329940796,49,52
1332,basic,30,1,186,57,131.22070622444153,57,44
1333,our,30,1,186,57,131.0330491065979,57,44
1334,basic,30,1,187,55,131.63469529151917,55,55
1335,our,30,1,187,55,132.9270055294037,55,55
1336,basic,30,1,188,38,80.71319222450256,38,52
1337,our,30,1,188,38,74.14042210578918,38,57
1338,basic,30,1,189,47,72.34970760345459,47,48
1339,our,30,1,189,47,72.81685638427734,47,44
1340,basic,30,1,190,57,72.34545588493347,57,62
1341,our,30,1,190,57,72.78491425514221,57,62
1342,basic,30,1,191,70,71.87827706336975,70,52
1343,our,30,1,191,70,71.53722643852234,70,52
1344,basic,30,1,192,49,131.01124000549316,49,78
1345,our,30,1,192,49,132.39051055908203,49,78
1346,basic,30,1,193,43,131.0463399887085,43,65
1347,our,30,1,193,43,130.78091287612915,43,65
1348,basic,30,1,194,61,127.52998661994934,61,49
1349,our,30,1,194,61,127.4443347454071,61,49
1350,basic,30,1,195,51,127.93125033378601,51,55
1351,our,30,1,195,51,127.95787858963013,51,55
1352,basic,30,1,196,42,130.54656219482422,42,61
1353,our,30,1,196,42,131.43296241760254,42,61
1354,basic,30,1,197,51,130.11425518989563,51,73
1355,our,30,1,197,51,130.32118463516235,51,73
1356,basic,30,1,198,41,129.99109768867493,41,75
1357,our,30,1,198,41,130.96407961845398,41,75
1358,basic,30,1,199,37,129.51341652870178,37,66
1359,our,30,1,199,37,130.4093029499054,37,66
1360,basic,30,1,200,84,124.47451567649841,84,40
1361,our,30,1,200,84,124.85445833206177,84,40
1362,basic,30,1,201,59,128.25969457626343,59,48
1363,our,30,1,201,59,128.67782855033875,59,48
1364,basic,30,1,202,76,125.67063188552856,76,48
1365,our,30,1,202,76,126.2827558517456,76,48
1366,basic,30,1,203,70,128.6869513988495,70,48
1367,our,30,1,203,70,129.1128590106964,70,49
1368,basic,30,1,204,55,129.26704597473145,55,50
1369,our,30,1,204,55,131.5565767288208,57,49
1370,basic,30,1,205,76,128.8398027420044,76,48
1371,our,30,1,205,76,129.02499651908875,76,48
1372,basic,30,1,206,65,129.15587306022644,65,51
1373,our,30,1,206,65,128.98968815803528,65,52
1374,basic,30,1,207,62,128.9310429096222,62,51
1375,our,30,1,207,62,129.14200925827026,64,49
1376,basic,30,1,208,69,129.4582974910736,69,51
1377,our,30,1,208,69,129.20220708847046,69,51
1378,basic,30,1,209,69,130.49096536636353,69,48
1379,our,30,1,209,69,130.55656838417053,69,48
1380,basic,30,1,210,42,133.0219099521637,42,76
1381,our,30,1,210,42,133.18751645088196,42,76
1382,basic,30,1,211,45,129.4362370967865,45,72
1383,our,30,1,211,45,129.15198612213135,45,72
1384,basic,30,1,212,63,128.57356929779053,63,59
1385,our,30,1,212,63,129.1947090625763,63,59
1386,basic,30,1,213,42,133.22477006912231,42,78
1387,our,30,1,213,42,132.43015265464783,42,78
1388,basic,30,1,214,52,131.00269746780396,52,63
1389,our,30,1,214,52,131.08087182044983,52,63
1390,basic,30,1,215,52,131.79126834869385,52,68
1391,our,30,1,215,52,120.77088832855225,52,67
1392,basic,30,1,216,60,131.3409502506256,60,67
1393,our,30,1,216,60,131.40945434570312,60,67
1394,basic,30,1,217,55,133.1686041355133,55,70
1395,our,30,1,217,55,133.44132542610168,55,70
1396,basic,30,1,218,76,126.0873191356659,76,61
1397,our,30,1,218,76,127.33102774620056,76,66
1398,basic,30,1,219,55,133.28155303001404,55,76
1399,our,30,1,219,55,133.88089656829834,55,78
1400,basic,30,1,220,63,128.64122819900513,63,71
1401,our,30,1,220,63,130.33353543281555,63,72
1402,basic,30,1,221,53,129.40135526657104,53,74
1403,our,30,1,221,53,129.89061665534973,53,74
1404,basic,30,1,222,46,131.33889317512512,46,76
1405,our,30,1,222,46,131.87573742866516,46,76
1406,basic,30,1,223,65,128.70325875282288,65,71
1407,our,30,1,223,65,129.05375456809998,65,72
1408,basic,30,1,224,52,128.92055082321167,52,78
1409,our,30,1,224,52,128.95316553115845,52,79
1410,basic,30,1,225,48,131.39408087730408,48,85
1411,our,30,1,225,48,131.08347916603088,48,85
1412,basic,30,1,226,60,129.86457586288452,60,61
1413,our,30,1,226,60,129.76814126968384,60,61
1414,basic,30,1,227,48,131.8525266647339,48,84
1415,our,30,1,227,48,130.19449639320374,48,84
1416,basic,30,1,228,63,129.67713403701782,63,79
1417,our,30,1,228,63,130.34754157066345,63,79
1418,basic,30,1,229,61,129.88189101219177,61,63
1419,our,30,1,229,61,129.43161845207214,61,64
1420,basic,30,1,230,53,130.7112283706665,53,92
1421,our,30,1,230,53,129.06689286231995,53,92
1422,basic,30,1,231,58,128.16254019737244,58,98
1423,our,30,1,231,58,128.27427983283997,58,98
1424,basic,30,1,232,69,128.82560276985168,69,93
1425,our,30,1,232,69,128.9866704940796,69,93
1426,basic,30,1,233,53,129.24689865112305,53,108
1427,our,30,1,233,53,129.35390090942383,53,108
1428,basic,30,1,234,51,130.2055389881134,51,75
1429,our,30,1,234,51,130.37811136245728,51,75
1430,basic,30,1,235,56,129.59055280685425,56,98
1431,our,30,1,235,56,131.79281902313232,56,98
1432,basic,30,1,236,44,126.79436302185059,44,89
1433,our,30,1,236,44,128.1371762752533,44,89
1434,basic,30,1,237,38,131.47898507118225,38,119
1435,our,30,1,237,38,132.72457337379456,38,119
1436,basic,30,1,238,43,130.03810381889343,43,96
1437,our,30,1,238,43,130.57966780662537,43,96
1438,basic,30,1,239,53,128.4668309688568,53,99
1439,our,30,1,239,53,128.8260338306427,53,99
1440,basic,30,1,240,93,129.77975940704346,95,49
1441,our,30,1,240,93,128.0854012966156,94,50
1442,basic,30,1,241,75,127.8584132194519,77,51
1443,our,30,1,241,75,130.14016008377075,77,51
1444,basic,30,1,242,76,134.84115862846375,76,61
1445,our,30,1,242,76,135.46251916885376,77,60
1446,basic,30,1,243,81,132.4404547214508,81,52
1447,our,30,1,243,81,132.28748154640198,81,52
1448,basic,30,1,244,72,129.92483568191528,72,61
1449,our,30,1,244,72,130.63024187088013,72,60
1450,basic,30,1,245,58,129.07951092720032,59,64
1451,our,30,1,245,58,128.82738327980042,60,64
1452,basic,30,1,246,95,127.11178493499756,96,55
1453,our,30,1,246,95,127.46046996116638,95,54
1454,basic,30,1,247,69,130.8956732749939,72,61
1455,our,30,1,247,69,131.1537983417511,72,61
1456,basic,30,1,248,84,130.05475544929504,87,51
1457,our,30,1,248,84,130.56888103485107,84,51
1458,basic,30,1,249,58,130.09547400474548,60,59
1459,our,30,1,249,58,131.61552047729492,58,58
1460,basic,30,1,250,59,133.1834421157837,59,66
1461,our,30,1,250,59,133.64254570007324,59,66
1462,basic,30,1,251,40,136.41314125061035,40,110
1463,our,30,1,251,40,131.014883518219,40,110
1464,basic,30,1,252,58,131.6735701560974,58,75
1465,our,30,1,252,58,133.20938158035278,58,74
1466,basic,30,1,253,62,132.1954004764557,62,97
1467,our,30,1,253,62,133.2427248954773,62,97
1468,basic,30,1,254,74,128.56612706184387,74,69
1469,our,30,1,254,74,129.09350085258484,74,68
1470,basic,30,1,255,53,130.29515171051025,54,89
1471,our,30,1,255,53,131.56767964363098,54,89
1472,basic,30,1,256,56,73.87603259086609,57,89
1473,our,30,1,256,56,74.80182766914368,56,85
1474,basic,30,1,257,66,73.90715980529785,66,76
1475,our,30,1,257,66,74.00156545639038,66,75
1476,basic,30,1,258,43,74.80097079277039,44,81
1477,our,30,1,258,43,75.08961844444275,43,80
1478,basic,30,1,259,49,75.07379603385925,49,92
1479,our,30,1,259,49,75.11433053016663,49,92
1480,basic,30,1,260,43,74.5862066745758,43,82
1481,our,30,1,260,43,74.58660888671875,43,82
1482,basic,30,1,261,58,73.95946073532104,58,102
1483,our,30,1,261,58,73.72820019721985,58,99
1484,basic,30,1,262,60,73.27808928489685,60,112
1485,our,30,1,262,60,73.58252120018005,60,113
1486,basic,30,1,263,64,71.00227069854736,64,73
1487,our,30,1,263,64,71.67527270317078,64,73
1488,basic,30,1,264,49,75.31051898002625,49,97
1489,our,30,1,264,49,76.04260063171387,49,97
1490,basic,30,1,265,59,74.76476216316223,59,92
1491,our,30,1,265,59,75.20359468460083,59,93
1492,basic,30,1,266,49,75.08656239509583,49,98
1493,our,30,1,266,49,75.75314331054688,49,98
1494,basic,30,1,267,66,74.01843976974487,66,88
1495,our,30,1,267,66,74.42018008232117,66,88
1496,basic,30,1,268,55,75.17557191848755,55,89
1497,our,30,1,268,55,74.72679209709167,55,91
1498,basic,30,1,269,62,74.23141980171204,62,118
1499,our,30,1,269,62,74.49614191055298,62,120
1500,basic,30,1,270,69,72.15858769416809,69,106
1501,our,30,1,270,69,73.33400225639343,69,106
1502,basic,30,1,271,57,73.49214172363281,57,128
1503,our,30,1,271,57,73.98388314247131,57,128
1504,basic,30,1,272,40,71.55370283126831,40,100
1505,our,30,1,272,40,72.56478023529053,40,100
1506,basic,30,1,273,49,72.88387107849121,49,128
1507,our,30,1,273,49,73.52629065513611,49,128
1508,basic,30,1,274,73,71.10178661346436,73,112
1509,our,30,1,274,73,71.64879536628723,73,112
1510,basic,30,1,275,55,71.73499917984009,55,106
1511,our,30,1,275,55,72.5840494632721,55,106
1512,basic,30,1,276,48,131.12875723838806,48,137
1513,our,30,1,276,48,133.02497005462646,48,137
1514,basic,30,1,277,53,129.40892839431763,53,124
1515,our,30,1,277,53,131.44762778282166,53,124
1516,basic,30,1,278,62,130.93275141716003,62,114
1517,our,30,1,278,62,130.6485366821289,62,114
1518,basic,30,1,279,59,130.11107540130615,59,126
1519,our,30,1,279,59,130.28444814682007,59,126
1520,basic,30,1,280,85,127.28055453300476,89,61
1521,our,30,1,280,85,127.18218183517456,90,61
1522,basic,30,1,281,90,126.91479110717773,93,62
1523,our,30,1,281,90,127.97928667068481,92,62
1524,basic,30,1,282,78,126.71271347999573,79,62
1525,our,30,1,282,78,126.97427439689636,79,62
1526,basic,30,1,283,103,127.56690669059753,104,58
1527,our,30,1,283,103,128.30036759376526,104,58
1528,basic,30,1,284,98,125.81423425674438,99,61
1529,our,30,1,284,98,126.29509687423706,99,61
1530,basic,30,1,285,92,128.01824736595154,92,64
1531,our,30,1,285,92,127.89875388145447,93,64
1532,basic,30,1,286,73,127.59399938583374,74,64
1533,our,30,1,286,73,127.77657175064087,73,64
1534,basic,30,1,287,80,129.74278950691223,81,71
1535,our,30,1,287,80,129.74187088012695,82,71
1536,basic,30,1,288,97,71.17553949356079,103,59
1537,our,30,1,288,97,71.93895244598389,101,59
1538,basic,30,1,289,76,70.72433376312256,77,60
1539,our,30,1,289,76,70.99414825439453,77,60
1540,basic,30,1,290,47,75.00107717514038,48,91
1541,our,30,1,290,47,74.98476195335388,48,89
1542,basic,30,1,291,68,74.1825840473175,70,91
1543,our,30,1,291,68,74.2048819065094,68,91
1544,basic,30,1,292,55,130.22592306137085,55,85
1545,our,30,1,292,55,131.35341429710388,55,84
1546,basic,30,1,293,53,130.7628321647644,53,99
1547,our,30,1,293,53,130.41383504867554,53,99
1548,basic,30,1,294,54,130.98425102233887,54,104
1549,our,30,1,294,54,130.87404775619507,54,104
1550,basic,30,1,295,62,130.6000874042511,62,93
1551,our,30,1,295,62,131.0989649295807,62,89
1552,basic,30,1,296,68,74.08535027503967,69,88
1553,our,30,1,296,68,73.75940299034119,69,86
1554,basic,30,1,297,46,75.35784411430359,46,96
1555,our,30,1,297,46,75.750479221344,46,97
1556,basic,30,1,298,46,75.4740719795227,46,120
1557,our,30,1,298,46,75.97992539405823,46,119
1558,basic,30,1,299,53,75.0211763381958,53,105
1559,our,30,1,299,53,75.36681318283081,53,105
1560,basic,30,1,300,43,74.13860487937927,43,124
1561,our,30,1,300,43,74.5695436000824,43,123
1562,basic,30,1,301,63,72.14150905609131,63,138
1563,our,30,1,301,63,73.0345618724823,63,140
1564,basic,30,1,302,58,73.55944347381592,58,128
1565,our,30,1,302,58,73.8702552318573,58,129
1566,basic,30,1,303,50,90.24357771873474,50,114
1567,our,30,1,303,50,131.23476600646973,50,112
1568,basic,30,1,304,52,73.42991161346436,52,92
1569,our,30,1,304,52,73.42279744148254,52,92
1570,basic,30,1,305,53,73.33008193969727,53,110
1571,our,30,1,305,53,74.0211112499237,53,109
1572,basic,30,1,306,61,127.96110892295837,61,101
1573,our,30,1,306,61,130.94725012779236,61,102
1574,basic,30,1,307,58,130.28442072868347,58,93
1575,our,30,1,307,58,131.73647499084473,58,94
1576,basic,30,1,308,50,73.98210072517395,50,103
1577,our,30,1,308,50,74.66987943649292,50,102
1578,basic,30,1,309,55,74.34123945236206,56,102
1579,our,30,1,309,55,74.64623522758484,55,103
1580,basic,30,1,310,61,117.41601467132568,61,157
1581,our,30,1,310,61,128.8107352256775,61,157
1582,basic,30,1,311,60,128.92883825302124,60,123
1583,our,30,1,311,60,130.20124006271362,60,123
1584,basic,30,1,312,57,74.55195903778076,57,140
1585,our,30,1,312,57,74.7843234539032,57,140
1586,basic,30,1,313,68,72.01042461395264,68,125
1587,our,30,1,313,68,72.94712471961975,68,125
1588,basic,30,1,314,54,73.8897774219513,54,137
1589,our,30,1,314,54,74.13908386230469,54,137
1590,basic,30,1,315,44,74.29903531074524,44,134
1591,our,30,1,315,44,74.00993871688843,44,134
1592,basic,30,1,316,35,75.08012771606445,35,170
1593,our,30,1,316,35,75.10631585121155,35,170
1594,basic,30,1,317,54,74.10751271247864,54,152
1595,our,30,1,317,54,73.9313280582428,54,152
1596,basic,30,1,318,65,73.36832761764526,65,145
1597,our,30,1,318,65,73.17088222503662,65,145
1598,basic,30,1,319,51,74.20023703575134,51,144
1599,our,30,1,319,51,74.28856873512268,51,144
1600,basic,30,1,320,65,74.52150368690491,65,39
1601,our,30,1,320,65,74.36899781227112,65,38
1602,basic,30,1,321,60,74.2484290599823,60,37
1603,our,30,1,321,60,74.39567255973816,60,37
1604,basic,30,1,322,55,75.38185548782349,55,37
1605,our,30,1,322,55,74.46390533447266,55,37
1606,basic,30,1,323,77,72.9566719532013,77,40
1607,our,30,1,323,77,73.00671648979187,77,40
1608,basic,30,1,324,53,129.41757345199585,53,44
1609,our,30,1,324,53,130.14743661880493,53,44
1610,basic,30,1,325,59,129.17402482032776,59,42
1611,our,30,1,325,59,130.38922810554504,59,42
1612,basic,30,1,326,58,128.8497610092163,58,38
1613,our,30,1,326,58,129.95818614959717,58,38
1614,basic,30,1,327,61,132.36205053329468,61,35
1615,our,30,1,327,61,132.44979453086853,61,35
1616,basic,30,1,328,65,130.80903935432434,65,39
1617,our,30,1,328,65,130.67536306381226,65,39
1618,basic,30,1,329,53,132.2117121219635,53,43
1619,our,30,1,329,53,131.96697545051575,53,43
1620,basic,30,1,330,68,130.63615942001343,68,50
1621,our,30,1,330,68,129.82872319221497,68,46
1622,basic,30,1,331,44,133.14296317100525,44,43
1623,our,30,1,331,44,126.04276061058044,44,43
1624,basic,30,1,332,69,127.58792734146118,69,37
1625,our,30,1,332,69,128.7225911617279,69,37
1626,basic,30,1,333,67,127.94022154808044,67,52
1627,our,30,1,333,67,129.15370321273804,67,52
1628,basic,30,1,334,63,129.18730401992798,63,43
1629,our,30,1,334,63,129.50892043113708,63,43
1630,basic,30,1,335,52,131.0151767730713,52,44
1631,our,30,1,335,52,130.59461426734924,52,44
1632,basic,30,1,336,58,131.30040955543518,58,40
1633,our,30,1,336,58,131.1086323261261,58,39
1634,basic,30,1,337,58,130.02696132659912,58,46
1635,our,30,1,337,58,130.3481149673462,58,46
1636,basic,30,1,338,60,128.0025200843811,60,44
1637,our,30,1,338,60,128.80789184570312,60,44
1638,basic,30,1,339,47,132.47723579406738,47,43
1639,our,30,1,339,47,132.77267217636108,47,43
1640,basic,30,1,340,57,131.36376881599426,57,59
1641,our,30,1,340,57,131.54142546653748,57,59
1642,basic,30,1,341,53,131.61137199401855,53,50
1643,our,30,1,341,53,133.1109218597412,53,50
1644,basic,30,1,342,60,127.61208486557007,60,46
1645,our,30,1,342,60,129.21100425720215,60,46
1646,basic,30,1,343,50,130.8556113243103,50,49
1647,our,30,1,343,50,128.13197565078735,50,48
1648,basic,30,1,344,60,132.25670051574707,60,43
1649,our,30,1,344,60,131.95364665985107,60,44
1650,basic,30,1,345,58,130.82670044898987,58,43
1651,our,30,1,345,58,130.47197914123535,58,43
1652,basic,30,1,346,61,130.40347409248352,61,46
1653,our,30,1,346,61,129.49258589744568,61,46
1654,basic,30,1,347,63,131.22783041000366,63,46
1655,our,30,1,347,63,127.44413757324219,63,46
1656,basic,30,1,348,59,73.13846254348755,59,42
1657,our,30,1,348,59,73.4980571269989,59,42
1658,basic,30,1,349,59,71.73546195030212,59,45
1659,our,30,1,349,59,72.76485657691956,59,45
1660,basic,30,1,350,66,72.5852484703064,66,66
1661,our,30,1,350,66,72.72690176963806,66,66
1662,basic,30,1,351,44,73.47287130355835,44,58
1663,our,30,1,351,44,74.08093118667603,44,58
1664,basic,30,1,352,61,128.058687210083,61,53
1665,our,30,1,352,61,129.2461986541748,61,53
1666,basic,30,1,353,59,130.27831554412842,59,72
1667,our,30,1,353,59,129.71836280822754,59,72
1668,basic,30,1,354,64,128.8602967262268,64,68
1669,our,30,1,354,64,130.6083059310913,64,68
1670,basic,30,1,355,46,132.0113890171051,46,71
1671,our,30,1,355,46,122.18347907066345,46,71
1672,basic,30,1,356,56,132.59606218338013,56,67
1673,our,30,1,356,56,131.08023715019226,56,67
1674,basic,30,1,357,63,128.871737241745,63,53
1675,our,30,1,357,63,128.0626471042633,63,53
1676,basic,30,1,358,59,130.22150945663452,59,59
1677,our,30,1,358,59,130.52419638633728,59,59
1678,basic,30,1,359,59,129.71236634254456,59,55
1679,our,30,1,359,59,125.44310688972473,59,55
1680,basic,30,1,360,79,128.745187997818,80,50
1681,our,30,1,360,79,128.6202483177185,80,50
1682,basic,30,1,361,69,130.40382266044617,69,49
1683,our,30,1,361,69,130.74119424819946,69,49
1684,basic,30,1,362,81,128.15037322044373,83,52
1685,our,30,1,362,81,128.0627064704895,81,52
1686,basic,30,1,363,83,128.55076694488525,83,45
1687,our,30,1,363,83,128.57809829711914,83,44
1688,basic,30,1,364,80,131.22107887268066,80,46
1689,our,30,1,364,80,130.83037447929382,80,46
1690,basic,30,1,365,73,127.93744540214539,75,46
1691,our,30,1,365,73,126.4290783405304,73,45
1692,basic,30,1,366,92,127.86044383049011,92,50
1693,our,30,1,366,92,128.55368494987488,92,50
1694,basic,30,1,367,72,130.63000059127808,72,47
1695,our,30,1,367,72,127.2663688659668,72,46
1696,basic,30,1,368,57,126.37962794303894,57,45
1697,our,30,1,368,57,128.65189838409424,57,44
1698,basic,30,1,369,81,128.2664520740509,81,44
1699,our,30,1,369,81,128.19157695770264,81,46
1700,basic,30,1,370,48,134.71132898330688,48,60
1701,our,30,1,370,48,134.75676155090332,48,61
1702,basic,30,1,371,54,133.04185366630554,54,69
1703,our,30,1,371,54,124.9688880443573,54,68
1704,basic,30,1,372,59,74.0113959312439,60,68
1705,our,30,1,372,59,74.83657598495483,59,66
1706,basic,30,1,373,59,73.40305757522583,59,70
1707,our,30,1,373,59,73.69779872894287,59,70
1708,basic,30,1,374,71,73.58807897567749,71,59
1709,our,30,1,374,71,73.87212944030762,71,59
1710,basic,30,1,375,63,73.24155521392822,63,59
1711,our,30,1,375,63,74.16932129859924,63,59
1712,basic,30,1,376,65,130.77431893348694,65,66
1713,our,30,1,376,65,132.60142469406128,65,70
1714,basic,30,1,377,61,129.322692155838,61,62
1715,our,30,1,377,61,129.76327252388,61,62
1716,basic,30,1,378,63,130.30486464500427,63,65
1717,our,30,1,378,63,131.40983366966248,63,65
1718,basic,30,1,379,60,130.8805525302887,60,73
1719,our,30,1,379,60,88.97952795028687,60,73
1720,basic,30,1,380,55,131.27034306526184,55,78
1721,our,30,1,380,55,132.498605966568,55,81
1722,basic,30,1,381,54,133.06307458877563,54,75
1723,our,30,1,381,54,133.1854383945465,54,74
1724,basic,30,1,382,54,130.1572105884552,54,67
