,type,wg_size,attempt,wg_idx,true_val,exec_time,makespan,peak_resource_usage
1958,basic,60,2,161,69,139.11552715301514,69,47
1959,our,60,2,161,69,139.54741048812866,69,48
1960,basic,60,2,162,89,138.8669798374176,89,45
1961,our,60,2,162,89,138.08153247833252,89,45
1962,basic,60,2,163,71,136.65442609786987,71,45
1963,our,60,2,163,71,138.80345702171326,73,45
1964,basic,60,2,164,59,140.68574237823486,60,52
1965,our,60,2,164,59,141.94821643829346,59,53
1966,basic,60,2,165,69,140.6738851070404,69,53
1967,our,60,2,165,69,140.74861001968384,69,53
1968,basic,60,2,166,83,140.76085758209229,83,45
1969,our,60,2,166,83,141.7514750957489,83,45
1970,basic,60,2,167,85,138.32461977005005,86,50
1971,our,60,2,167,85,139.019460439682,87,47
1972,basic,60,2,168,76,248.4638295173645,76,52
1973,our,60,2,168,76,251.41221642494202,76,52
1974,basic,60,2,169,72,253.17087292671204,72,47
1975,our,60,2,169,72,251.97413635253906,72,45
1976,basic,60,2,170,81,246.7988564968109,81,60
1977,our,60,2,170,81,251.29312753677368,81,63
1978,basic,60,2,171,69,247.61404466629028,69,69
1979,our,60,2,171,69,251.15771889686584,69,67
1980,basic,60,2,172,77,250.21166372299194,77,56
1981,our,60,2,172,77,251.90331649780273,77,55
1982,basic,60,2,173,71,251.2453384399414,71,63
1983,our,60,2,173,71,254.06526041030884,71,65
1984,basic,60,2,174,80,248.5445716381073,80,62
1985,our,60,2,174,80,250.16165161132812,80,63
1986,basic,60,2,175,61,254.4768466949463,61,76
1987,our,60,2,175,61,255.5745723247528,61,76
1988,basic,60,2,176,93,243.65742778778076,93,69
1989,our,60,2,176,93,246.54731512069702,95,68
1990,basic,60,2,177,78,247.11828875541687,78,65
1991,our,60,2,177,78,246.52620720863342,78,66
1992,basic,60,2,178,69,248.2885115146637,69,59
1993,our,60,2,178,69,250.1706883907318,69,60
1994,basic,60,2,179,97,243.81228375434875,97,59
1995,our,60,2,179,97,248.51891779899597,97,60
1996,basic,60,2,180,62,250.10133337974548,62,75
1997,our,60,2,180,62,253.19263243675232,62,76
1998,basic,60,2,181,83,246.51186084747314,83,66
1999,our,60,2,181,83,249.59035921096802,83,62
2000,basic,60,2,182,83,244.29374313354492,83,70
2001,our,60,2,182,83,249.3046600818634,83,70
2002,basic,60,2,183,67,249.2075650691986,67,74
2003,our,60,2,183,67,250.82634377479553,67,69
2004,basic,60,2,184,73,243.95274567604065,73,73
2005,our,60,2,184,73,245.8959813117981,73,73
2006,basic,60,2,185,69,245.99272441864014,69,78
2007,our,60,2,185,69,248.42039227485657,69,76
2008,basic,60,2,186,60,246.04426836967468,60,82
2009,our,60,2,186,60,248.74324250221252,60,77
2010,basic,60,2,187,87,242.06442880630493,87,60
2011,our,60,2,187,87,243.55264329910278,87,61
2012,basic,60,2,188,69,148.88903617858887,69,75
2013,our,60,2,188,69,138.7445662021637,69,69
2014,basic,60,2,189,78,136.65983510017395,78,69
2015,our,60,2,189,78,137.58634519577026,78,67
2016,basic,60,2,190,60,137.53057074546814,60,108
2017,our,60,2,190,60,138.6394908428192,60,108
2018,basic,60,2,191,78,133.69207119941711,78,65
2019,our,60,2,191,78,135.52083945274353,78,65
2020,basic,60,2,192,69,242.88639378547668,69,96
2021,our,60,2,192,69,246.4752767086029,69,96
2022,basic,60,2,193,86,239.56246256828308,86,113
2023,our,60,2,193,86,244.79203391075134,86,113
2024,basic,60,2,194,71,241.4413878917694,71,95
2025,our,60,2,194,71,246.254243850708,71,95
2026,basic,60,2,195,97,235.1722378730774,97,95
2027,our,60,2,195,97,240.7230293750763,97,95
2028,basic,60,2,196,74,244.69842171669006,74,101
2029,our,60,2,196,74,247.0078661441803,74,101
2030,basic,60,2,197,65,245.6955909729004,65,92
2031,our,60,2,197,65,248.78146505355835,65,92
2032,basic,60,2,198,74,241.50117182731628,74,79
2033,our,60,2,198,74,245.25924682617188,74,79
2034,basic,60,2,199,70,246.02625226974487,70,85
2035,our,60,2,199,70,249.32197308540344,70,85
2036,basic,60,2,200,103,147.81647372245789,107,53
2037,our,60,2,200,103,135.1290955543518,107,52
2038,basic,60,2,201,108,135.56699562072754,112,57
2039,our,60,2,201,108,138.39289736747742,113,57
2040,basic,60,2,202,87,138.87243700027466,89,60
2041,our,60,2,202,87,138.4317662715912,92,60
2042,basic,60,2,203,95,135.95768427848816,99,56
2043,our,60,2,203,95,137.7638783454895,98,57
2044,basic,60,2,204,89,244.43810391426086,91,70
2045,our,60,2,204,89,247.36410069465637,90,70
2046,basic,60,2,205,84,248.1883237361908,84,59
2047,our,60,2,205,84,249.14308881759644,85,59
2048,basic,60,2,206,103,247.22674775123596,104,59
2049,our,60,2,206,103,248.004168510437,103,59
2050,basic,60,2,207,110,243.1276397705078,116,59
2051,our,60,2,207,110,201.6305012702942,111,57
2052,basic,60,2,208,89,249.724511384964,93,68
2053,our,60,2,208,89,250.52171397209167,92,68
2054,basic,60,2,209,80,248.10081100463867,83,60
2055,our,60,2,209,80,250.08377313613892,83,59
2056,basic,60,2,210,64,251.04953050613403,64,99
2057,our,60,2,210,64,252.1741087436676,64,99
2058,basic,60,2,211,83,251.32111287117004,83,110
2059,our,60,2,211,83,251.4273042678833,83,109
2060,basic,60,2,212,70,250.80061626434326,70,84
2061,our,60,2,212,70,251.4782223701477,70,82
2062,basic,60,2,213,73,252.65307116508484,75,94
2063,our,60,2,213,73,254.11450052261353,74,94
2064,basic,60,2,214,76,248.70139384269714,76,83
2065,our,60,2,214,76,249.3464014530182,76,78
2066,basic,60,2,215,79,140.34175038337708,79,99
2067,our,60,2,215,79,139.86645603179932,79,99
2068,basic,60,2,216,69,253.84128880500793,69,108
2069,our,60,2,216,69,255.97958850860596,69,110
2070,basic,60,2,217,59,254.78226852416992,59,103
2071,our,60,2,217,59,256.5796842575073,59,103
2072,basic,60,2,218,65,255.28159618377686,65,114
2073,our,60,2,218,65,256.7086908817291,65,111
2074,basic,60,2,219,70,255.37190127372742,70,88
2075,our,60,2,219,70,254.81803798675537,70,88
2076,basic,60,2,220,75,250.30956482887268,75,115
2077,our,60,2,220,75,255.697261095047,75,117
2078,basic,60,2,221,69,247.92544054985046,69,135
2079,our,60,2,221,69,251.3875572681427,69,128
2080,basic,60,2,222,78,248.35474681854248,78,103
2081,our,60,2,222,78,249.90495491027832,78,103
2082,basic,60,2,223,83,245.05015659332275,83,100
2083,our,60,2,223,83,245.58886694908142,83,100
2084,basic,60,2,224,72,249.4337785243988,72,124
2085,our,60,2,224,72,253.71673393249512,72,130
2086,basic,60,2,225,81,242.59682941436768,81,100
2087,our,60,2,225,81,245.7767014503479,81,100
2088,basic,60,2,226,60,251.12014150619507,60,111
2089,our,60,2,226,60,251.33473587036133,60,111
2090,basic,60,2,227,72,159.56985116004944,72,106
2091,our,60,2,227,72,139.27634501457214,72,107
2092,basic,60,2,228,64,249.40723276138306,64,109
2093,our,60,2,228,64,251.29076099395752,64,109
2094,basic,60,2,229,68,245.54638528823853,68,107
2095,our,60,2,229,68,247.22345995903015,68,106
2096,basic,60,2,230,65,242.92966485023499,65,106
2097,our,60,2,230,65,245.42562866210938,65,106
2098,basic,60,2,231,55,249.7527837753296,55,182
2099,our,60,2,231,55,249.9166498184204,55,182
2100,basic,60,2,232,67,242.4231457710266,67,143
2101,our,60,2,232,67,245.49610829353333,67,143
2102,basic,60,2,233,78,239.05981421470642,78,139
2103,our,60,2,233,78,243.9140284061432,78,139
2104,basic,60,2,234,76,238.7708556652069,76,129
2105,our,60,2,234,76,243.65230894088745,76,129
2106,basic,60,2,235,75,240.64550733566284,75,146
2107,our,60,2,235,75,242.87307500839233,75,146
2108,basic,60,2,236,68,245.3218491077423,68,159
2109,our,60,2,236,68,251.5014510154724,68,159
2110,basic,60,2,237,81,242.6879916191101,81,123
2111,our,60,2,237,81,246.84441757202148,81,123
2112,basic,60,2,238,80,242.81282758712769,80,124
2113,our,60,2,238,80,245.7250533103943,80,124
2114,basic,60,2,239,66,248.31282758712769,66,131
2115,our,60,2,239,66,247.2266993522644,66,131
2116,basic,60,2,240,114,243.78755593299866,120,63
2117,our,60,2,240,114,247.18030285835266,119,63
2118,basic,60,2,241,98,254.95858144760132,104,78
2119,our,60,2,241,98,255.93294835090637,103,78
2120,basic,60,2,242,113,252.95491981506348,117,69
2121,our,60,2,242,113,251.6541075706482,119,69
2122,basic,60,2,243,108,250.16282677650452,113,68
2123,our,60,2,243,108,247.02964758872986,116,68
2124,basic,60,2,244,98,247.78210854530334,101,69
2125,our,60,2,244,98,248.3190896511078,101,69
2126,basic,60,2,245,112,248.33606362342834,118,71
2127,our,60,2,245,112,249.8603434562683,116,71
2128,basic,60,2,246,90,246.0348494052887,97,70
2129,our,60,2,246,90,248.82969450950623,95,70
2130,basic,60,2,247,99,252.5557918548584,109,73
2131,our,60,2,247,99,250.0907232761383,103,73
2132,basic,60,2,248,99,243.47043561935425,104,64
2133,our,60,2,248,99,247.89226245880127,102,64
2134,basic,60,2,249,108,246.70956754684448,113,74
2135,our,60,2,249,108,249.33457255363464,114,74
2136,basic,60,2,250,80,250.4435999393463,80,115
2137,our,60,2,250,80,251.1144664287567,80,114
2138,basic,60,2,251,66,252.50337409973145,67,101
2139,our,60,2,251,66,253.60704708099365,67,102
2140,basic,60,2,252,76,252.46865034103394,78,110
2141,our,60,2,252,76,256.95118403434753,78,110
2142,basic,60,2,253,67,253.9788534641266,69,109
2143,our,60,2,253,67,252.7575650215149,68,110
2144,basic,60,2,254,61,259.00134086608887,61,127
2145,our,60,2,254,61,261.9547863006592,61,126
2146,basic,60,2,255,74,256.3080325126648,76,116
2147,our,60,2,255,74,258.66570377349854,76,116
2148,basic,60,2,256,72,140.1158902645111,72,111
2149,our,60,2,256,72,141.14328122138977,72,108
2150,basic,60,2,257,89,137.5712127685547,89,110
2151,our,60,2,257,89,139.6856439113617,89,112
2152,basic,60,2,258,65,142.8943452835083,66,136
2153,our,60,2,258,65,143.47246026992798,66,137
2154,basic,60,2,259,85,138.44687962532043,85,114
2155,our,60,2,259,85,138.57656598091125,85,116
2156,basic,60,2,260,96,137.11384344100952,96,115
2157,our,60,2,260,96,138.8378667831421,96,114
2158,basic,60,2,261,74,137.84682655334473,74,116
2159,our,60,2,261,74,137.6451768875122,74,115
2160,basic,60,2,262,76,139.60110926628113,76,117
2161,our,60,2,262,76,139.2898690700531,76,119
2162,basic,60,2,263,60,141.6219940185547,60,157
2163,our,60,2,263,60,143.2182421684265,60,156
2164,basic,60,2,264,78,139.549649477005,78,137
2165,our,60,2,264,78,140.79213285446167,78,135
2166,basic,60,2,265,64,140.9430546760559,64,153
2167,our,60,2,265,64,144.35945987701416,64,154
2168,basic,60,2,266,83,137.96044254302979,83,144
2169,our,60,2,266,83,139.5399694442749,83,141
2170,basic,60,2,267,88,139.38331365585327,88,129
2171,our,60,2,267,88,139.49524855613708,88,125
2172,basic,60,2,268,76,244.2752227783203,76,146
2173,our,60,2,268,76,248.25917100906372,76,144
2174,basic,60,2,269,57,250.03693628311157,57,165
2175,our,60,2,269,57,253.4147138595581,57,158
2176,basic,60,2,270,92,238.97660374641418,92,161
2177,our,60,2,270,92,242.56410789489746,92,161
2178,basic,60,2,271,64,244.010577917099,64,182
2179,our,60,2,271,64,247.38609743118286,64,182
2180,basic,60,2,272,72,137.22355818748474,72,166
2181,our,60,2,272,72,137.29579091072083,72,166
2182,basic,60,2,273,84,136.9283332824707,84,166
2183,our,60,2,273,84,137.7648742198944,84,166
2184,basic,60,2,274,71,137.23467445373535,71,220
2185,our,60,2,274,71,140.74191331863403,71,220
2186,basic,60,2,275,89,135.44723296165466,89,163
2187,our,60,2,275,89,136.68224930763245,89,163
2188,basic,60,2,276,75,135.80549144744873,75,230
2189,our,60,2,276,75,137.59990215301514,75,230
2190,basic,60,2,277,62,135.69217729568481,62,160
2191,our,60,2,277,62,137.16816997528076,62,160
2192,basic,60,2,278,74,136.53583598136902,74,188
2193,our,60,2,278,74,136.32173824310303,74,188
2194,basic,60,2,279,74,136.8031027317047,74,235
2195,our,60,2,279,74,139.97629261016846,74,235
2196,basic,60,2,280,103,248.39402723312378,109,79
2197,our,60,2,280,103,251.27551746368408,108,79
2198,basic,60,2,281,133,241.25218057632446,138,68
2199,our,60,2,281,133,247.33092212677002,138,68
2200,basic,60,2,282,121,244.28808331489563,128,80
2201,our,60,2,282,121,248.347971200943,130,80
2202,basic,60,2,283,134,247.02634596824646,143,73
2203,our,60,2,283,134,247.28033590316772,140,73
2204,basic,60,2,284,110,139.26557850837708,117,80
2205,our,60,2,284,110,140.5917239189148,118,80
2206,basic,60,2,285,154,136.350665807724,165,75
2207,our,60,2,285,154,137.46597480773926,160,75
2208,basic,60,2,286,123,137.05346155166626,128,74
2209,our,60,2,286,123,143.78969717025757,127,74
2210,basic,60,2,287,103,143.73709750175476,107,90
2211,our,60,2,287,103,142.1964008808136,107,90
2212,basic,60,2,288,112,137.80266451835632,118,75
2213,our,60,2,288,112,139.1571011543274,120,75
2214,basic,60,2,289,119,140.60938715934753,126,81
2215,our,60,2,289,119,142.3084225654602,124,81
2216,basic,60,2,290,70,142.4052073955536,71,136
2217,our,60,2,290,70,142.46053957939148,70,136
2218,basic,60,2,291,70,141.20735263824463,71,125
2219,our,60,2,291,70,141.70068955421448,71,125
2220,basic,60,2,292,82,139.34826731681824,86,133
2221,our,60,2,292,82,141.04503440856934,83,133
2222,basic,60,2,293,76,138.11873054504395,76,155
2223,our,60,2,293,76,139.08846378326416,76,155
2224,basic,60,2,294,76,139.21476650238037,77,145
2225,our,60,2,294,76,139.92994856834412,78,143
2226,basic,60,2,295,68,138.00864481925964,68,151
2227,our,60,2,295,68,139.70823168754578,68,149
2228,basic,60,2,296,86,246.41147637367249,89,125
2229,our,60,2,296,86,241.08751702308655,88,125
2230,basic,60,2,297,63,249.15652585029602,65,159
2231,our,60,2,297,63,253.0108904838562,63,159
2232,basic,60,2,298,98,249.81649947166443,98,117
2233,our,60,2,298,98,250.89421224594116,98,118
2234,basic,60,2,299,86,248.94106721878052,89,126
2235,our,60,2,299,86,250.89699149131775,89,126
2236,basic,60,2,300,65,250.29011178016663,65,195
2237,our,60,2,300,65,253.3382306098938,65,190
2238,basic,60,2,301,74,249.87196826934814,74,170
2239,our,60,2,301,74,252.8145637512207,74,167
2240,basic,60,2,302,66,253.6896951198578,66,183
2241,our,60,2,302,66,258.7291166782379,66,180
2242,basic,60,2,303,68,255.68537139892578,68,151
2243,our,60,2,303,68,257.19534850120544,68,149
2244,basic,60,2,304,72,138.60827684402466,72,201
2245,our,60,2,304,72,141.78704929351807,72,198
2246,basic,60,2,305,72,141.80026292800903,72,199
2247,our,60,2,305,72,141.24389505386353,72,202
2248,basic,60,2,306,76,139.29075407981873,76,144
2249,our,60,2,306,76,139.0488624572754,76,146
2250,basic,60,2,307,75,138.24433660507202,75,171
2251,our,60,2,307,75,139.86495113372803,75,172
2252,basic,60,2,308,86,137.7239112854004,86,174
2253,our,60,2,308,86,242.4928753376007,86,172
2254,basic,60,2,309,56,252.7872974872589,56,179
2255,our,60,2,309,56,255.23968052864075,56,179
2256,basic,60,2,310,69,243.79206490516663,69,280
2257,our,60,2,310,69,249.3208668231964,69,280
2258,basic,60,2,311,114,234.71542406082153,114,181
2259,our,60,2,311,114,239.40671825408936,114,181
2260,basic,60,2,312,85,210.1427562236786,85,229
2261,our,60,2,312,85,245.23366141319275,85,229
2262,basic,60,2,313,56,249.33620858192444,56,274
2263,our,60,2,313,56,249.2251694202423,56,274
2264,basic,60,2,314,77,242.63052201271057,77,197
2265,our,60,2,314,77,199.78686213493347,77,197
2266,basic,60,2,315,93,136.65052390098572,93,186
2267,our,60,2,315,93,135.78695058822632,93,186
2268,basic,60,2,316,76,137.3345193862915,76,199
2269,our,60,2,316,76,138.7464919090271,76,199
2270,basic,60,2,317,76,137.31918334960938,76,212
2271,our,60,2,317,76,138.85832476615906,76,212
2272,basic,60,2,318,74,138.48247385025024,74,191
2273,our,60,2,318,74,139.71874475479126,74,191
2274,basic,60,2,319,77,137.63325095176697,77,187
2275,our,60,2,319,77,139.9416959285736,77,187
2276,basic,60,2,320,105,136.30685949325562,105,44
2277,our,60,2,320,105,137.81099915504456,105,44
2278,basic,60,2,321,100,137.21905398368835,100,45
2279,our,60,2,321,100,138.33386659622192,100,48
2280,basic,60,2,322,79,138.37233352661133,79,47
2281,our,60,2,322,79,139.4182710647583,79,47
2282,basic,60,2,323,81,139.75692439079285,81,46
2283,our,60,2,323,81,139.26490926742554,81,47
2284,basic,60,2,324,108,248.35332131385803,108,45
2285,our,60,2,324,108,249.37021207809448,108,43
2286,basic,60,2,325,75,252.24697923660278,75,47
2287,our,60,2,325,75,253.24754428863525,75,48
2288,basic,60,2,326,78,255.18421030044556,78,52
2289,our,60,2,326,78,252.33755207061768,79,51
2290,basic,60,2,327,79,252.43430638313293,79,50
2291,our,60,2,327,79,251.2431137561798,79,50
2292,basic,60,2,328,108,181.4998857975006,108,48
2293,our,60,2,328,108,244.57941341400146,108,46
2294,basic,60,2,329,84,246.111576795578,84,43
2295,our,60,2,329,84,246.701890707016,84,43
2296,basic,60,2,330,72,249.06504845619202,72,58
2297,our,60,2,330,72,248.79750108718872,72,58
2298,basic,60,2,331,68,249.90581965446472,68,64
2299,our,60,2,331,68,249.57371425628662,68,65
2300,basic,60,2,332,61,141.48736953735352,62,66
2301,our,60,2,332,61,142.27999567985535,61,67
2302,basic,60,2,333,83,138.79159927368164,83,58
2303,our,60,2,333,83,138.1857795715332,83,58
2304,basic,60,2,334,80,138.21312260627747,80,58
2305,our,60,2,334,80,139.49709367752075,80,58
2306,basic,60,2,335,81,140.2061083316803,81,73
2307,our,60,2,335,81,140.62594723701477,81,73
2308,basic,60,2,336,85,249.02426171302795,85,60
2309,our,60,2,336,85,252.4805908203125,85,60
2310,basic,60,2,337,63,254.85523557662964,63,55
2311,our,60,2,337,63,256.75466561317444,63,54
2312,basic,60,2,338,77,217.97376036643982,77,64
2313,our,60,2,338,77,138.24297976493835,77,66
2314,basic,60,2,339,92,138.5710253715515,92,61
2315,our,60,2,339,92,139.83340740203857,92,61
2316,basic,60,2,340,78,139.89866042137146,78,70
2317,our,60,2,340,78,141.42573165893555,78,67
2318,basic,60,2,341,77,142.4716739654541,77,73
2319,our,60,2,341,77,140.59356594085693,77,70
2320,basic,60,2,342,89,139.0722198486328,89,56
2321,our,60,2,342,89,140.1569185256958,89,61
2322,basic,60,2,343,72,138.57365608215332,72,79
2323,our,60,2,343,72,140.05800104141235,72,77
2324,basic,60,2,344,76,247.74498295783997,76,75
2325,our,60,2,344,76,248.77746486663818,76,74
2326,basic,60,2,345,79,245.57882523536682,79,66
2327,our,60,2,345,79,245.90761971473694,79,61
2328,basic,60,2,346,73,246.89365005493164,73,68
2329,our,60,2,346,73,248.09331846237183,73,68
2330,basic,60,2,347,78,247.65686058998108,78,72
2331,our,60,2,347,78,186.07887887954712,78,72
2332,basic,60,2,348,76,244.858806848526,76,74
2333,our,60,2,348,76,247.04599046707153,76,72
2334,basic,60,2,349,71,247.2214457988739,71,67
2335,our,60,2,349,71,246.57199263572693,71,67
2336,basic,60,2,350,61,244.50207567214966,61,80
2337,our,60,2,350,61,247.06450200080872,61,80
2338,basic,60,2,351,75,242.62116169929504,75,81
2339,our,60,2,351,75,206.390958070755,75,81
2340,basic,60,2,352,81,136.0100712776184,81,81
2341,our,60,2,352,81,136.04635882377625,81,81
2342,basic,60,2,353,85,135.07627320289612,85,88
2343,our,60,2,353,85,134.5728566646576,85,88
2344,basic,60,2,354,57,137.3244071006775,57,88
2345,our,60,2,354,57,138.7868812084198,57,88
2346,basic,60,2,355,76,137.12282800674438,76,95
2347,our,60,2,355,76,138.13058638572693,76,95
2348,basic,60,2,356,71,242.42347502708435,71,93
2349,our,60,2,356,71,246.23804092407227,71,93
2350,basic,60,2,357,69,246.9622757434845,69,101
2351,our,60,2,357,69,246.436594247818,69,101
2352,basic,60,2,358,86,242.9530313014984,86,96
2353,our,60,2,358,86,242.63254809379578,86,96
2354,basic,60,2,359,77,241.5005977153778,77,69
2355,our,60,2,359,77,223.39247393608093,77,69
2356,basic,60,2,360,97,249.0040864944458,100,54
2357,our,60,2,360,97,249.5699110031128,100,55
2358,basic,60,2,361,95,247.7222352027893,97,59
2359,our,60,2,361,95,248.2472927570343,98,59
2360,basic,60,2,362,139,244.22343707084656,143,57
2361,our,60,2,362,139,245.92364597320557,142,57
2362,basic,60,2,363,101,246.58012676239014,102,60
2363,our,60,2,363,101,191.20194482803345,103,60
2364,basic,60,2,364,98,247.10912942886353,102,56
2365,our,60,2,364,98,248.26199102401733,101,56
2366,basic,60,2,365,102,249.62266039848328,103,60
2367,our,60,2,365,102,248.65351748466492,105,60
2368,basic,60,2,366,110,245.775075674057,116,57
2369,our,60,2,366,110,246.17258715629578,116,57
2370,basic,60,2,367,93,249.15482807159424,95,57
2371,our,60,2,367,93,213.19168758392334,95,57
2372,basic,60,2,368,96,248.36662125587463,97,59
2373,our,60,2,368,96,247.22611832618713,98,59
2374,basic,60,2,369,96,249.65705609321594,97,61
2375,our,60,2,369,96,248.49401473999023,98,61
2376,basic,60,2,370,73,250.25455474853516,73,95
2377,our,60,2,370,73,252.9893889427185,73,92
2378,basic,60,2,371,76,254.06244683265686,77,89
2379,our,60,2,371,76,184.54080986976624,78,88
2380,basic,60,2,372,77,250.71737408638,77,95
2381,our,60,2,372,77,251.38411355018616,78,93
2382,basic,60,2,373,58,254.94103741645813,58,96
2383,our,60,2,373,58,255.74648928642273,58,96
2384,basic,60,2,374,103,246.85272598266602,103,75
2385,our,60,2,374,103,247.36224579811096,103,75
2386,basic,60,2,375,86,249.74443769454956,86,81
2387,our,60,2,375,86,180.57228446006775,86,79
2388,basic,60,2,376,74,250.93963098526,75,96
2389,our,60,2,376,74,249.93971395492554,74,94
2390,basic,60,2,377,71,255.18002772331238,71,90
2391,our,60,2,377,71,252.6524646282196,72,90
2392,basic,60,2,378,66,251.70356583595276,66,94
2393,our,60,2,378,66,251.78807759284973,66,94
2394,basic,60,2,379,66,253.43461918830872,67,109
2395,our,60,2,379,66,186.02960014343262,66,107
2396,basic,60,2,380,80,247.2974247932434,80,117
2397,our,60,2,380,80,249.65201139450073,80,116
2398,basic,60,2,381,84,247.63764929771423,84,107
2399,our,60,2,381,84,249.84211587905884,84,112
2400,basic,60,2,382,83,249.2633216381073,83,92
2401,our,60,2,382,83,250.27555084228516,83,93
2402,basic,60,2,383,92,247.4826090335846,92,89
2403,our,60,2,383,92,192.7173900604248,92,90
2404,basic,60,2,384,73,250.49469137191772,73,98
2405,our,60,2,384,73,251.76659607887268,73,99
2406,basic,60,2,385,84,246.3228371143341,84,76
2407,our,60,2,385,84,247.99898600578308,84,80
2408,basic,60,2,386,68,251.15539145469666,68,107
2409,our,60,2,386,68,255.3128399848938,68,102
2410,basic,60,2,387,77,249.09653449058533,77,108
2411,our,60,2,387,77,201.03943490982056,77,108
2412,basic,60,2,388,72,249.01937437057495,72,99
2413,our,60,2,388,72,250.6277084350586,72,99
2414,basic,60,2,389,74,247.94318151474,74,94
2415,our,60,2,389,74,250.4615180492401,74,92
2416,basic,60,2,390,86,243.46553754806519,86,132
2417,our,60,2,390,86,246.14035296440125,86,132
2418,basic,60,2,391,81,245.79074692726135,81,127
2419,our,60,2,391,81,149.47828245162964,81,127
2420,basic,60,2,392,70,247.52427768707275,70,135
2421,our,60,2,392,70,248.54982542991638,70,135
2422,basic,60,2,393,87,243.9367413520813,87,114
2423,our,60,2,393,87,245.6746060848236,87,114
2424,basic,60,2,394,83,244.80955934524536,83,130
2425,our,60,2,394,83,246.4735882282257,83,130
2426,basic,60,2,395,69,248.01975750923157,69,142
2427,our,60,2,395,69,150.82522916793823,69,142
2428,basic,60,2,396,68,246.25835752487183,68,137
2429,our,60,2,396,68,247.84453439712524,68,137
2430,basic,60,2,397,80,245.09548926353455,80,134
2431,our,60,2,397,80,247.3806014060974,80,134
2432,basic,60,2,398,90,244.1837604045868,90,125
2433,our,60,2,398,90,243.47398328781128,90,125
2434,basic,60,2,399,73,242.2590355873108,73,116
2435,our,60,2,399,73,152.1440830230713,73,116
2436,basic,60,2,400,122,248.99221205711365,128,62
2437,our,60,2,400,122,247.9766583442688,126,62
2438,basic,60,2,401,113,248.21031618118286,120,70
2439,our,60,2,401,113,249.38501286506653,115,70
2440,basic,60,2,402,98,249.96154499053955,102,73
2441,our,60,2,402,98,251.76703524589539,101,73
2442,basic,60,2,403,133,244.4270303249359,134,61
2443,our,60,2,403,133,182.2268419265747,137,61
2444,basic,60,2,404,115,255.11191129684448,120,67
2445,our,60,2,404,115,253.69036507606506,118,67
2446,basic,60,2,405,134,249.2495880126953,136,64
2447,our,60,2,405,134,205.73605012893677,138,64
2448,basic,60,2,406,132,135.07856440544128,144,60
2449,our,60,2,406,132,136.48493361473083,138,60
2450,basic,60,2,407,135,137.56754612922668,138,63
2451,our,60,2,407,135,136.9846465587616,138,63
2452,basic,60,2,408,131,137.28684258460999,135,70
2453,our,60,2,408,131,137.52994585037231,138,70
2454,basic,60,3,0,77,247.34273386001587,77,47
2455,our,60,3,0,77,249.3005406856537,77,47
2456,basic,60,3,1,68,211.0293447971344,68,56
2457,our,60,3,1,68,140.22509336471558,68,54
2458,basic,60,3,2,68,138.7981355190277,68,61
2459,our,60,3,2,68,141.37597846984863,68,61
2460,basic,60,3,3,91,137.7788643836975,91,54
2461,our,60,3,3,91,139.055100440979,91,53
2462,basic,60,3,4,73,246.83350610733032,73,47
2463,our,60,3,4,73,250.44463229179382,73,47
2464,basic,60,3,5,66,251.08238244056702,66,54
2465,our,60,3,5,66,252.62617778778076,66,54
2466,basic,60,3,6,72,252.08012175559998,74,52
2467,our,60,3,6,72,254.0255947113037,75,52
2468,basic,60,3,7,75,251.7650604248047,75,51
2469,our,60,3,7,75,253.28150868415833,76,51
2470,basic,60,3,8,85,139.78585505485535,85,51
2471,our,60,3,8,85,139.89122557640076,85,49
2472,basic,60,3,9,80,139.80029034614563,80,48
2473,our,60,3,9,80,139.24868988990784,80,48
2474,basic,60,3,10,65,140.04902482032776,65,70
2475,our,60,3,10,65,142.4432921409607,65,69
2476,basic,60,3,11,82,137.0208694934845,82,71
2477,our,60,3,11,82,138.55629754066467,82,71
2478,basic,60,3,12,78,250.2242500782013,78,70
2479,our,60,3,12,78,253.57938241958618,78,72
2480,basic,60,3,13,78,246.0391926765442,78,68
2481,our,60,3,13,78,250.43676018714905,78,69
2482,basic,60,3,14,54,252.33891487121582,54,74
2483,our,60,3,14,54,255.3053514957428,54,74
2484,basic,60,3,15,64,252.96574091911316,64,76
2485,our,60,3,15,64,253.6921031475067,64,74
2486,basic,60,3,16,53,252.42391991615295,53,71
2487,our,60,3,16,53,255.7279450893402,53,67
2488,basic,60,3,17,66,249.96404600143433,66,63
2489,our,60,3,17,66,254.00946974754333,66,65
2490,basic,60,3,18,65,151.53978085517883,65,78
2491,our,60,3,18,65,141.67125582695007,65,78
2492,basic,60,3,19,69,142.69659733772278,69,71
2493,our,60,3,19,69,142.78978896141052,69,71
2494,basic,60,3,20,60,139.15580487251282,60,73
2495,our,60,3,20,60,139.44710850715637,60,74
2496,basic,60,3,21,69,139.05691742897034,69,76
2497,our,60,3,21,69,140.02148032188416,69,79
2498,basic,60,3,22,105,133.87620663642883,105,65
2499,our,60,3,22,105,136.5051884651184,105,65
2500,basic,60,3,23,81,136.612450838089,81,77
2501,our,60,3,23,81,137.79365181922913,81,75
2502,basic,60,3,24,83,137.84500002861023,83,86
2503,our,60,3,24,83,136.38071608543396,83,85
2504,basic,60,3,25,57,141.35767531394958,57,85
2505,our,60,3,25,57,142.14847707748413,57,85
